
 
"
08"
"A historic moment as @SecPompeo met with @JGuaido on the margins of the 3rd Counterterrorism Ministerial in… https://t.co/2mHjTvfzh3","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1219349823733805057"
"A historic moment as @SecPompeo met with @JGuaido on the margins of the 3rd Counterterrorism Ministerial in… https://t.co/2mHjTvfzh3","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1219349823733805057"
"Alarmed by the PRC's sentencing of human rights lawyer Yu Wensheng to four years in prison. The United States calls… https://t.co/hAYUwey0H0","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1274165117303885825"
"Alarmed by the PRC's sentencing of human rights lawyer Yu Wensheng to four years in prison. The United States calls… https://t.co/hAYUwey0H0","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1274165117303885825"
"Ali Maychou has been designated as a Specially Designated Global Terrorist.  Terrorist designations expose and isol… https://t.co/H0BRgstoNQ","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1151154689263775744"
"Ali Maychou has been designated as a Specially Designated Global Terrorist.  Terrorist designations expose and isol… https://t.co/H0BRgstoNQ","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1151154689263775744"
"“Alliance &amp; friendship between U.S. and Saudi Arabia remains a linchpin of our efforts in the region.” - @JohnKerry mtg w @AdelAljubeir.","http://web.archive.org/*/https://twitter.com/statedeptspox/status/687665259792986114"
"“Alliance &amp; friendship between U.S. and Saudi Arabia remains a linchpin of our efforts in the region.” - @JohnKerry mtg w @AdelAljubeir.","http://web.archive.org/*/http://twitter.com/statedeptspox/status/687665259792986114"
"All nations should lead on #climatechange. Strong individual country targets key to success at #COP21. https://t.co/5YxfCgSknJ","http://web.archive.org/*/https://twitter.com/statedeptspox/status/664189504341676032"
"All nations should lead on #climatechange. Strong individual country targets key to success at #COP21. https://t.co/5YxfCgSknJ","http://web.archive.org/*/http://twitter.com/statedeptspox/status/664189504341676032"
"Alongside @jensstoltenberg and fellow Foreign Ministers, @SecPompeo reaffirmed the U.S. commitment to #NATO. The Al… https://t.co/2gO3J5Xm3b","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1197229251637977089"
"Alongside @jensstoltenberg and fellow Foreign Ministers, @SecPompeo reaffirmed the U.S. commitment to #NATO. The Al… https://t.co/2gO3J5Xm3b","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1197229251637977089"
"Always a pleasure working with @ChiefPentSpox Dana White.  Great trip to #India for the #2Plus2Dialogue See you bac… https://t.co/fArmTGWdFQ","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1037681877518364673"
"Always a pleasure working with @ChiefPentSpox Dana White.  Great trip to #India for the #2Plus2Dialogue See you bac… https://t.co/fArmTGWdFQ","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1037681877518364673"
"Always good talking w/ @brikeilarcnn. Heartbreaking images of boy in #Aleppo reminder we need political solution to end violence &amp; conflict.","http://web.archive.org/*/https://twitter.com/statedeptspox/status/766330851802091520"
"Always good talking w/ @brikeilarcnn. Heartbreaking images of boy in #Aleppo reminder we need political solution to end violence &amp; conflict.","http://web.archive.org/*/http://twitter.com/statedeptspox/status/766330851802091520"
"Ambassador-designate Grenell has long proven his dedication to public service and our country, and I could think of… https://t.co/0Lnp38z9bE","http://web.archive.org/*/https://twitter.com/statedeptspox/status/989643817837039617"
"Ambassador-designate Grenell has long proven his dedication to public service and our country, and I could think of… https://t.co/0Lnp38z9bE","http://web.archive.org/*/http://twitter.com/statedeptspox/status/989643817837039617"
"Ambassador Kenneth Ward addressed @OPCW Executive Council today to raise our concerns about #Russia tampering in th… https://t.co/ceH4hTthm1","http://web.archive.org/*/https://twitter.com/statedeptspox/status/985993003910152192"
"Ambassador Kenneth Ward addressed @OPCW Executive Council today to raise our concerns about #Russia tampering in th… https://t.co/ceH4hTthm1","http://web.archive.org/*/http://twitter.com/statedeptspox/status/985993003910152192"
"Ambassador Michael G. Kozak will be assuming the role of acting @WHAAsstSecty. Ambassador Kozak is a seasoned champ… https://t.co/W7t6cQiOcu","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1172247606816325633"
"Ambassador Michael G. Kozak will be assuming the role of acting @WHAAsstSecty. Ambassador Kozak is a seasoned champ… https://t.co/W7t6cQiOcu","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1172247606816325633"
"Ambassador Wells and Special Representative Khalilizad met with #Pakistan Foreign Minister Qureshi on the sidelines… https://t.co/pj2rXDp7gy","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1045692063189217280"
"Ambassador Wells and Special Representative Khalilizad met with #Pakistan Foreign Minister Qureshi on the sidelines… https://t.co/pj2rXDp7gy","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1045692063189217280"
".@AmbCuiTiankai's Twitter is an example of the open information environment in the U.S. In China, access to Faceboo… https://t.co/fsvXjM9W6U","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1185128375129661440"
".@AmbCuiTiankai's Twitter is an example of the open information environment in the U.S. In China, access to Faceboo… https://t.co/fsvXjM9W6U","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1185128375129661440"
".@AmbCuiTiankai's Twitter is an example of the open information environment in the U.S. In China, access to Faceboo… https://t.co/WEENVW0L1A","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1184954850406211584"
".@AmbCuiTiankai's Twitter is an example of the open information environment in the U.S. In China, access to Faceboo… https://t.co/WEENVW0L1A","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1184954850406211584"
".@AmbRivkin doing great work today in #Peru https://t.co/saOdkDjieK","http://web.archive.org/*/https://twitter.com/statedeptspox/status/697116409860591616"
".@AmbRivkin doing great work today in #Peru https://t.co/saOdkDjieK","http://web.archive.org/*/http://twitter.com/statedeptspox/status/697116409860591616"
"Amb Shannon discussed challenges in #Venezuela, worked to foster dialogue &amp; toward more constructive relationship. https://t.co/g7eP8aEsum","http://web.archive.org/*/https://twitter.com/statedeptspox/status/746088683112116224"
"Amb Shannon discussed challenges in #Venezuela, worked to foster dialogue &amp; toward more constructive relationship. https://t.co/g7eP8aEsum","http://web.archive.org/*/http://twitter.com/statedeptspox/status/746088683112116224"
"America has a long history of generosity and we remain the world’s leading humanitarians. As @SecPompeo said: Virus… https://t.co/Y1AteBAsom","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1247878325818855425"
"America has a long history of generosity and we remain the world’s leading humanitarians. As @SecPompeo said: Virus… https://t.co/Y1AteBAsom","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1247878325818855425"
"America is a force for good in the Middle East. Our military presence in #Iraq is to continue the fight against ISI… https://t.co/HBQmzJLZ1f","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1215647197603225600"
"America is a force for good in the Middle East. Our military presence in #Iraq is to continue the fight against ISI… https://t.co/HBQmzJLZ1f","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1215647197603225600"
"America is committed to partnering with India in its fight against COVID-19. The first shipment of 100 U.S.-produce… https://t.co/G8THgUBktK","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1273001875827236866"
"America is committed to partnering with India in its fight against COVID-19. The first shipment of 100 U.S.-produce… https://t.co/G8THgUBktK","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1273001875827236866"
"America is mobilizing all resources in order to rapidly respond to the #coronavirus. Read the Secretary’s full stat… https://t.co/whLDdXsduv","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1243280167201574920"
"America is mobilizing all resources in order to rapidly respond to the #coronavirus. Read the Secretary’s full stat… https://t.co/whLDdXsduv","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1243280167201574920"
"American companies are making such a difference around the world through support for frontline workers and scientis… https://t.co/YCsVdFIM1S","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1260640953720877058"
"American companies are making such a difference around the world through support for frontline workers and scientis… https://t.co/YCsVdFIM1S","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1260640953720877058"
"American companies are still doing great things in the fight against #COVID19. Glad to keep seeing stories like thi… https://t.co/HPONe15cHG","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1253666362536398849"
"American companies are still doing great things in the fight against #COVID19. Glad to keep seeing stories like thi… https://t.co/HPONe15cHG","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1253666362536398849"
"American journalist Austin Tice was detained seven years ago while reporting from #Syria. We believe he is alive an… https://t.co/iLexQWA00u","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1161636495771521024"
"American journalist Austin Tice was detained seven years ago while reporting from #Syria. We believe he is alive an… https://t.co/iLexQWA00u","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1161636495771521024"
"American leadership in the global COVID-19 response is stronger than ever. @SecPompeo announced $208M in new… https://t.co/SZlQ5wJguh","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1283425874696642560"
"American leadership in the global COVID-19 response is stronger than ever. @SecPompeo announced $208M in new… https://t.co/SZlQ5wJguh","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1283425874696642560"
"American prosperity has always been propelled by individuals working together to achieve a shared vision.… https://t.co/8wGHGURLNx","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1217476045810683905"
"American prosperity has always been propelled by individuals working together to achieve a shared vision.… https://t.co/8wGHGURLNx","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1217476045810683905"
Americans are courageously battling unjust prison sentences in #Iran.
"Americans are united in condemning #Syria’s inexcusable use of chemical weapons on its own people.  We thank our al… https://t.co/BlsbcwjHBz","http://web.archive.org/*/https://twitter.com/statedeptspox/status/985163653501644800"
"Americans are united in condemning #Syria’s inexcusable use of chemical weapons on its own people.  We thank our al… https://t.co/BlsbcwjHBz","http://web.archive.org/*/http://twitter.com/statedeptspox/status/985163653501644800"
"America proudly announced an additional $59 million in humanitarian assistance to address the emergency needs of Ro… https://t.co/En7WMcDBXQ","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1235658649793490944"
"America proudly announced an additional $59 million in humanitarian assistance to address the emergency needs of Ro… https://t.co/En7WMcDBXQ","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1235658649793490944"
